genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label,pca1,pca2
"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter']",0.577,0.32,0.358,96.571,0,0.0,0,Instrumental / Acoustic,-21.080299476027818,-0.2695357342943351
"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter']",0.516,0.513,0.694,99.735,1,0.0,1,Mainstream / Party,-17.915661606604786,0.07038018869915008
"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter']",0.349,0.307,0.502,82.397,0,0.0,0,Instrumental / Acoustic,-35.254058153686785,-0.22080032442552577
['classic israeli pop'],0.372,0.2,0.316,109.338,0,0.0,0,Instrumental / Acoustic,-8.313459197492278,-0.45460098783042124
['vintage taiwan pop'],0.561,0.303,0.839,73.059,0,0.0,1,Instrumental / Acoustic,-44.59184639941097,0.1101088053108985
['vintage taiwan pop'],0.46,0.311,0.667,135.536,0,0.0,0,Instrumental / Acoustic,17.884945706574086,-0.13775680545821622
['vintage taiwan pop'],0.392,0.114,0.201,99.858,0,0.0,0,Instrumental / Acoustic,-17.793694158851395,-0.5705026061462908
['vintage taiwan pop'],0.213,0.0727,0.237,84.893,0,0.0,0,Instrumental / Acoustic,-32.75861719319799,-0.602395107409655
['vintage taiwan pop'],0.573,0.424,0.702,142.235,0,0.0,0,Instrumental / Acoustic,24.58409543139939,-0.01976376160754323
['vintage taiwan pop'],0.391,0.041,0.379,66.605,0,0.0,0,Instrumental / Acoustic,-51.046592374767684,-0.4312414682601854
['vintage taiwan pop'],0.581,0.0997,0.649,83.808,0,0.0,0,Instrumental / Acoustic,-33.843376753315766,-0.15993096874787704
['vintage taiwan pop'],0.508,0.373,0.659,138.105,0,0.0,0,Instrumental / Acoustic,20.454012187146077,-0.0961985304547176
['samba paulista'],0.617,0.838,0.877,85.355,1,0.0,1,Mainstream / Party,-32.29498967963869,0.449738031945927
['samba paulista'],0.612,0.615,0.885,123.047,1,0.0,1,Mainstream / Party,5.396587128952248,0.26897591233831286
['rock-and-roll'],0.584,0.342,0.714,142.59,0,0.0,0,Instrumental / Acoustic,24.93896668467633,-0.05555230199706629
['rock-and-roll'],0.583,0.157,0.306,110.186,0,0.0,0,Instrumental / Acoustic,-7.465639451260387,-0.42144813918518775
['musiikkia lapsille'],0.621,0.102,0.945,80.716,0,0.0,0,Instrumental / Acoustic,-36.93512161127428,0.08023196578578728
['swedish jazz'],0.312,0.0656,0.0891,78.367,0,0.0,0,Instrumental / Acoustic,-39.284795746818986,-0.6762742356403454
['swedish jazz'],0.472,0.173,0.487,122.783,0,0.0,0,Instrumental / Acoustic,5.131577700062309,-0.3303262186657123
['swedish jazz'],0.409,0.00594,0.871,207.64,0,0.0,0,Instrumental / Acoustic,89.98852245642723,-0.28466963272220547
['swedish jazz'],0.609,0.0764,0.347,104.153,0,0.0,0,Instrumental / Acoustic,-13.498735332004657,-0.42057529381018804
['swedish jazz'],0.385,0.129,0.362,172.369,0,0.0,0,Instrumental / Acoustic,54.71734417491885,-0.5499137935349079
['nashville sound'],0.667,0.483,0.853,92.735,0,0.0,0,Instrumental / Acoustic,-24.915626822781604,0.23011520405803643
['classic israeli pop'],0.623,0.729,0.836,133.715,1,0.0,1,Mainstream / Party,16.064704282295992,0.2864888600627149
['mexican rock-and-roll'],0.656,0.502,0.812,142.112,0,0.0,0,Instrumental / Acoustic,24.461281884779623,0.13450194041235342
['barnmusik'],0.563,0.0897,0.505,149.042,0,0.0,1,Instrumental / Acoustic,31.390366768821025,-0.3750382578943083
['bossa nova'],0.552,0.502,0.76,109.904,0,0.0,0,Instrumental / Acoustic,-7.746656239393658,0.10987450315749914
['poetry'],0.711,0.0384,0.382,78.402,2,0.0,2,Happy / Dance,-39.249766802405546,-0.3463409996161952
['surf music'],0.623,0.895,0.901,112.825,1,0.0,0,Mainstream / Party,-4.824928689171642,0.4624637503211797
['classic kollywood'],0.616,0.549,0.967,65.554,0,0.0,0,Instrumental / Acoustic,-52.09634328517326,0.37761585113920915
['surf music'],0.468,0.794,0.867,150.723,1,0.0,0,Mainstream / Party,33.072879867410904,0.2734111621626214
['impressionism'],0.475,0.0111,0.14,66.264,0,0.0,0,Instrumental / Acoustic,-51.38789380730066,-0.6004336121962592
['surf music'],0.358,0.585,0.593,147.064,1,0.0,0,Mainstream / Party,29.413353045624802,-0.08290973742043906
['surf music'],0.56,0.35,0.379,96.521,0,0.0,0,Instrumental / Acoustic,-21.13022369303664,-0.24166660277788365
['rhythm and blues'],0.652,0.431,0.363,94.933,0,0.0,1,Instrumental / Acoustic,-22.718146545015102,-0.1749782461075564
['surf music'],0.343,0.712,0.555,93.85,1,0.0,0,Mainstream / Party,-23.800369027252245,0.03594801384220225
['surf music'],0.53,0.911,0.933,89.813,1,0.0,0,Mainstream / Party,-27.836787756868787,0.5000251438147711
['anadolu rock'],0.583,0.504,0.444,124.083,1,0.0,1,Mainstream / Party,6.432023816175914,-0.13651743999773558
['anadolu rock'],0.343,0.616,0.245,131.68,1,0.0,1,Mainstream / Party,14.02912784807765,-0.3075612365430978
['ye ye'],0.764,0.493,0.863,130.987,1,0.0,1,Mainstream / Party,13.336282244379277,0.21802810700670394
['ye ye'],0.664,0.938,0.625,123.332,1,0.0,0,Mainstream / Party,5.681855964201944,0.27844987242020713
['ye ye'],0.697,0.538,0.957,123.559,1,0.0,1,Mainstream / Party,5.908484917453379,0.304255488527692
['mexican rock-and-roll'],0.521,0.52,0.429,137.786,0,0.0,0,Instrumental / Acoustic,20.13504057261045,-0.17821307370383366
['mexican rock-and-roll'],0.301,0.267,0.335,78.044,0,0.0,0,Instrumental / Acoustic,-39.60724194229208,-0.3779438420975455
['mexican rock-and-roll'],0.749,0.63,0.946,129.575,1,0.0,1,Mainstream / Party,11.924589374745011,0.3572415347223368
['surf music'],0.193,0.344,0.2,74.215,0,0.0,0,Instrumental / Acoustic,-43.43617908322706,-0.4628126005577361
['surf music'],0.485,0.779,0.483,133.223,1,0.0,0,Mainstream / Party,15.57253630130478,0.008283022939955864
['vocal jazz'],0.656,0.418,0.617,142.664,1,0.0,1,Mainstream / Party,25.012969668356163,-0.06119804226606551
['vintage taiwan pop'],0.277,0.0762,0.209,85.21,0,0.0,0,Instrumental / Acoustic,-32.44166733871124,-0.6014872961049527
['classic uk pop'],0.858,0.449,0.95,124.989,2,0.0,1,Happy / Dance,7.33825493696078,0.2961615338484118
['classic uk pop'],0.182,0.336,0.339,83.859,0,0.0,0,Instrumental / Acoustic,-33.79208040002814,-0.381055986974749
['australian rock'],0.565,0.857,0.376,136.823,1,0.0,1,Mainstream / Party,19.172523341291196,-0.006324202486055586
['classic arab pop'],0.369,0.325,0.324,98.417,0,0.0,1,Instrumental / Acoustic,-19.234226850318265,-0.3607558745406156
['fado'],0.57,0.296,0.634,111.88,0,0.0,1,Instrumental / Acoustic,-5.771116703552039,-0.10157839670277513
"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",0.553,0.576,0.457,109.827,1,0.0,1,Mainstream / Party,-7.823806845468482,-0.0734520838882935
"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']",0.409,0.715,0.405,135.24,0,-1.0,0,Instrumental / Acoustic,17.589394477923037,-0.11443599925583925
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.507,0.628,0.45,131.034,1,0.0,0,Mainstream / Party,13.38325436874905,-0.094142132464197
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.339,0.532,0.287,137.378,1,0.0,1,Mainstream / Party,19.727019921609042,-0.33465631748820557
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.795,0.403,0.601,101.304,0,0.0,0,Instrumental / Acoustic,-16.34705868948855,0.022896417710987604
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.504,0.246,0.639,76.337,0,0.0,0,Instrumental / Acoustic,-41.31409717133346,-0.0956948526617939
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.557,0.498,0.962,111.93,0,0.0,1,Instrumental / Acoustic,-5.720488270050126,0.2573830281703695
"['classic finnish pop', 'classic finnish rock', 'iskelma', 'suomi rock']",0.597,0.626,0.803,93.645,1,0.0,1,Mainstream / Party,-24.005407094759548,0.25239999239297584
['psychedelic folk rock'],0.3,0.594,0.946,204.489,1,0.0,1,Mainstream / Party,86.83860507387476,0.08389907191387114
['motown'],0.579,0.418,0.958,97.313,0,0.0,1,Instrumental / Acoustic,-20.337605725364128,0.23625006852030328
['bossa nova'],0.573,0.491,0.887,136.98,1,0.0,1,Mainstream / Party,19.32937965419231,0.16545714592021565
['spiritual jazz'],0.464,0.284,0.159,105.757,0,0.0,0,Instrumental / Acoustic,-11.894499541042208,-0.4887987990031571
['spiritual jazz'],0.631,0.399,0.591,118.827,0,0.0,0,Instrumental / Acoustic,1.1759711090291205,-0.06465731850283007
['spiritual jazz'],0.72,0.368,0.574,109.826,0,0.0,0,Instrumental / Acoustic,-7.825120099148052,-0.05399126950717659
['nashville sound'],0.599,0.26,0.483,123.561,0,0.0,0,Instrumental / Acoustic,5.909654466676727,-0.24353436219800406
['nashville sound'],0.571,0.184,0.65,101.747,0,0.0,0,Instrumental / Acoustic,-15.90426675073266,-0.13961185342477622
['nashville sound'],0.611,0.347,0.813,100.699,0,0.0,0,Instrumental / Acoustic,-16.951872389909227,0.09153884569228121
['pop romantico'],0.3,0.518,0.579,80.807,0,0.0,1,Instrumental / Acoustic,-36.84361940899008,-0.053518321791874546
['pop romantico'],0.481,0.245,0.0602,128.535,0,0.0,0,Instrumental / Acoustic,10.883298666937634,-0.6135197873149633
['pop romantico'],0.375,0.481,0.349,92.345,1,0.0,1,Mainstream / Party,-25.305941958421585,-0.24040050186701833
"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']",0.338,0.31,0.243,89.719,0,0.0,0,Instrumental / Acoustic,-27.93229306249981,-0.42719069804701015
"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']",0.258,0.376,0.255,129.041,0,0.0,0,Instrumental / Acoustic,11.3897907014927,-0.4628840980847483
['adult standards'],0.582,0.229,0.389,104.884,0,0.0,0,Instrumental / Acoustic,-12.767437703412085,-0.3099260527495897
['ye ye'],0.466,0.833,0.77,94.404,1,0.0,1,Mainstream / Party,-23.24603878141717,0.30554756796170457
['ye ye'],0.476,0.437,0.389,91.754,0,0.0,1,Instrumental / Acoustic,-25.89702453089872,-0.20317145418539662
"['classic finnish pop', 'classic finnish rock', 'classic iskelma']",0.325,0.116,0.123,97.691,0,0.0,0,Instrumental / Acoustic,-19.960724988838905,-0.6457999757336276
"['cancion melodica', 'nueva cancion', 'pop romantico', 'rock en espanol']",0.371,0.508,0.522,77.677,0,0.0,1,Instrumental / Acoustic,-39.97371444617245,-0.07490006732519516
"['cancion melodica', 'nueva cancion', 'pop romantico', 'rock en espanol']",0.404,0.496,0.429,93.201,0,0.0,1,Instrumental / Acoustic,-24.44986127462967,-0.16383554068881667
"['cancion melodica', 'nueva cancion', 'pop romantico', 'rock en espanol']",0.3,0.455,0.277,78.022,0,0.0,0,Instrumental / Acoustic,-39.62898691943853,-0.31219797719826636
['rock steady'],0.74,0.377,0.846,81.975,1,0.0,1,Mainstream / Party,-35.67582051542463,0.20211136465671442
['motown'],0.296,0.354,0.535,177.537,0,0.0,0,Instrumental / Acoustic,59.88589802161701,-0.32521893356514087
['soul'],0.447,0.559,0.264,105.958,0,0.0,1,Instrumental / Acoustic,-11.692949885269712,-0.25577515672591344
['soul'],0.409,0.308,0.373,134.686,0,0.0,0,Instrumental / Acoustic,17.03470365744778,-0.374531258849417
['bubblegum pop'],0.454,0.375,0.24,98.659,0,0.0,0,Instrumental / Acoustic,-18.9922610647409,-0.36792993872727187
"['bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",0.381,0.44,0.556,94.2,0,0.0,1,Instrumental / Acoustic,-23.450829971301545,-0.11012165209605518
"[""canzone d'autore""]",0.56,0.383,0.528,115.141,0,0.0,1,Instrumental / Acoustic,-2.5100709610442067,-0.1382429933652779
"[""canzone d'autore""]",0.666,0.554,0.821,81.46,1,0.0,1,Mainstream / Party,-36.19051852355484,0.2637302452992787
"[""canzone d'autore""]",0.445,0.298,0.466,103.164,0,0.0,0,Instrumental / Acoustic,-14.487188543746228,-0.25303354904888997
"[""canzone d'autore""]",0.692,0.518,0.842,92.347,1,0.0,1,Mainstream / Party,-25.30359071866509,0.25075520171615917
"[""canzone d'autore""]",0.427,0.365,0.38,79.365,0,0.0,0,Instrumental / Acoustic,-38.28610397360261,-0.24917869207542365
"['classic italian pop', 'italian adult pop', 'italian alternative', 'italian indie pop']",0.516,0.81,0.511,169.838,1,0.0,1,Mainstream / Party,52.18752987118273,0.0033690099139382923
['instrumental soul'],0.629,0.684,0.61,131.043,1,0.0,0,Mainstream / Party,13.392431000884528,0.09692255438821162
['classic polish pop'],0.339,0.264,0.204,134.224,0,0.0,0,Instrumental / Acoustic,16.57251480109113,-0.5481906104516661
['classic polish pop'],0.59,0.539,0.768,134.046,1,0.0,1,Mainstream / Party,16.395348858724475,0.114012808389376
['classic polish pop'],0.497,0.653,0.614,65.603,1,0.0,1,Mainstream / Party,-52.04743324072086,0.13607994256351152
['classic polish pop'],0.528,0.478,0.778,123.036,0,0.0,1,Instrumental / Acoustic,5.385307931858321,0.0824864118196399
['hammond organ'],0.416,0.459,0.561,185.516,1,0.0,1,Mainstream / Party,67.86502100364095,-0.21828037630152508
[],0.418,0.387,0.486,128.243,0,0.0,1,Instrumental / Acoustic,10.591941004227522,-0.23162789719018817
['pop romantico'],0.61,0.477,0.662,125.803,1,0.0,1,Mainstream / Party,8.152158777656396,0.01700550397957279
['pop romantico'],0.574,0.622,0.617,127.42,1,0.0,1,Mainstream / Party,9.769368871620387,0.05394300049445955
['pop nacional antigas'],0.778,0.588,0.754,114.082,1,0.0,1,Mainstream / Party,-3.5686359135061707,0.22099301685851414
"['alternative rock', 'art rock', 'dance-punk', 'experimental', 'experimental rock', 'krautrock', 'neo-psychedelic', 'post-punk', 'psychedelic rock', 'space rock']",0.36,0.554,0.417,152.628,0,0.0,1,Instrumental / Acoustic,34.97713401954405,-0.24025330717204163
"['alternative rock', 'art rock', 'dance-punk', 'experimental', 'experimental rock', 'krautrock', 'neo-psychedelic', 'post-punk', 'psychedelic rock', 'space rock']",0.794,0.529,0.636,134.881,0,0.0,0,Instrumental / Acoustic,17.230116651182357,0.07284252169569749
['bubblegum pop'],0.289,0.683,0.644,100.37,1,0.0,1,Mainstream / Party,-17.28032320239558,0.058995449814698286
['rock nacional'],0.427,0.655,0.253,105.051,0,0.0,0,Instrumental / Acoustic,-12.599792163704734,-0.21313122492206593
['pop romantico'],0.559,0.734,0.792,131.439,1,0.0,1,Mainstream / Party,13.788707518021084,0.2395034170545547
['pop romantico'],0.631,0.67,0.655,125.854,1,0.0,1,Mainstream / Party,8.203457011357344,0.1307132542805275
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.318,0.363,0.418,90.807,0,0.0,1,Instrumental / Acoustic,-26.844042808475336,-0.2732622463823868
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.467,0.418,0.324,175.838,0,0.0,1,Instrumental / Acoustic,58.18673603098202,-0.3891955526561048
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.669,0.19,0.563,117.472,0,0.0,0,Instrumental / Acoustic,-0.17940996124411868,-0.19325640626055474
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.441,0.256,0.2,120.543,0,0.0,0,Instrumental / Acoustic,2.8914751585316623,-0.5034079962353741
"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.583,0.47,0.688,91.644,0,0.0,1,Instrumental / Acoustic,-26.00675381609922,0.07398173238102013
[],0.581,0.583,0.449,149.802,1,0.0,1,Mainstream / Party,32.15111067166848,-0.12517422805209888
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",0.431,0.543,0.44,77.507,1,0.0,1,Mainstream / Party,-40.14375874771427,-0.09663358224395047
"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",0.485,0.415,0.506,150.912,0,0.0,0,Instrumental / Acoustic,33.260931171610025,-0.21238570993573802
['welsh metal'],0.352,0.7,0.793,185.034,1,0.0,1,Mainstream / Party,67.38365224464923,0.07612318413010277
['chanson'],0.528,0.933,0.667,95.286,1,0.0,1,Mainstream / Party,-22.363998813275913,0.30502482489217764
['northern soul'],0.703,0.717,0.931,151.903,1,0.0,0,Mainstream / Party,34.252698410849376,0.34929327294272294
['rock steady'],0.764,0.606,0.717,165.795,1,0.0,1,Mainstream / Party,48.144271861865406,0.12341113453770425
['bboy'],0.494,0.703,0.546,126.014,1,0.0,1,Mainstream / Party,8.36347777712649,0.024639089627059074
['bboy'],0.395,0.621,0.188,146.039,1,0.0,1,Mainstream / Party,28.38803407005733,-0.3519120784284216
['canto popular uruguayo'],0.557,0.0921,0.336,147.693,0,0.0,0,Instrumental / Acoustic,30.0412249196105,-0.5000841292694451
"['classic danish pop', 'classic danish rock']",0.591,0.485,0.233,117.78,0,0.0,0,Instrumental / Acoustic,0.12881204472431307,-0.2937520296283687
"['brazilian gospel', 'gospel antigas']",0.546,0.485,0.366,77.923,0,0.0,1,Instrumental / Acoustic,-39.727974508856335,-0.14993888925554621
['psychedelic folk rock'],0.483,0.411,0.542,87.86,0,0.0,0,Instrumental / Acoustic,-29.790926273504468,-0.0958290439863867
['australian rock'],0.51,0.514,0.27,150.592,1,0.0,1,Mainstream / Party,32.94087030692194,-0.32303005490059095
['psicodelia brasileira'],0.394,0.203,0.0548,73.61,0,0.0,0,Instrumental / Acoustic,-44.041632498523114,-0.5889694306934063
['swamp pop'],0.471,0.675,0.53,125.313,1,0.0,1,Mainstream / Party,7.662430001350842,-0.009905846803843543
['swamp pop'],0.518,0.743,0.527,125.439,1,0.0,1,Mainstream / Party,7.788515693879859,0.04215828916821018
['swamp pop'],0.472,0.685,0.518,125.306,1,0.0,1,Mainstream / Party,7.6554351101939915,-0.012740225260931104
['classic turkish pop'],0.597,0.739,0.759,119.832,1,0.0,1,Mainstream / Party,2.181689557547088,0.24680140565413722
['bubblegum pop'],0.434,0.745,0.858,179.653,1,0.0,1,Mainstream / Party,62.002754836557926,0.18488988639658865
['salsa'],0.639,0.587,0.78,148.724,1,0.0,1,Mainstream / Party,31.073387664415833,0.14493282553561104
['slovak pop'],0.425,0.555,0.408,139.961,0,0.0,1,Instrumental / Acoustic,22.31012018881603,-0.2071973931961819
['slovak pop'],0.663,0.908,0.821,113.967,1,0.0,1,Mainstream / Party,-3.6830000172339084,0.4211501323112028
['classic turkish pop'],0.429,0.29,0.14,116.36,0,0.0,0,Instrumental / Acoustic,-1.291509711146162,-0.526196687822007
['classic belgian pop'],0.706,0.59,0.786,135.028,1,0.0,1,Mainstream / Party,17.377391449245607,0.19252777958936707
['classic polish pop'],0.448,0.451,0.56,134.155,0,0.0,1,Instrumental / Acoustic,16.50408640318207,-0.13813312319096227
['classic japanese jazz'],0.728,0.455,0.71,130.454,1,0.0,1,Mainstream / Party,12.803101536207606,0.07072751385853271
['disco'],0.719,0.547,0.554,121.724,1,0.0,1,Mainstream / Party,4.073132307517312,0.017463205489423483
['new wave pop'],0.665,0.302,0.441,150.981,0,0.0,0,Instrumental / Acoustic,33.32960375965217,-0.26984962309149285
['new wave pop'],0.633,0.658,0.609,81.399,1,0.0,1,Mainstream / Party,-36.251522860987194,0.15518939702998868
['new wave pop'],0.728,0.877,0.794,91.679,1,0.0,1,Mainstream / Party,-25.97106439285224,0.4362252143187455
['classic turkish pop'],0.396,0.49,0.618,95.655,0,0.0,1,Instrumental / Acoustic,-21.995702831008472,-0.03197506457460486
['classic turkish pop'],0.384,0.513,0.409,92.536,0,0.0,0,Instrumental / Acoustic,-25.114840779204982,-0.17427783020996723
['classic turkish pop'],0.438,0.445,0.307,111.309,0,0.0,1,Instrumental / Acoustic,-6.342102804498651,-0.3006636497382826
['grupera'],0.643,0.635,0.961,92.226,1,0.0,1,Mainstream / Party,-25.424270309109886,0.39259752783140067
['grupera'],0.811,0.572,0.971,177.795,1,0.0,1,Mainstream / Party,60.144399245525165,0.2910605049399053
