genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label
['hoerspiel'],0.705,0.589,0.789,76.847,2,0.0,,Happy / Dance
['hoerspiel'],0.76,0.317,0.606,67.929,2,0.0,,Happy / Dance
['hoerspiel'],0.777,0.566,0.869,69.019,2,0.0,,Happy / Dance
['hoerspiel'],0.773,0.508,0.71,89.206,2,0.0,,Happy / Dance
['hoerspiel'],0.706,0.569,0.647,117.22,2,0.0,,Happy / Dance
['hoerspiel'],0.71,0.35,0.853,123.376,2,0.0,,Happy / Dance
['hoerspiel'],0.807,0.412,0.79,49.499,2,0.0,,Happy / Dance
['hoerspiel'],0.773,0.561,0.736,101.602,2,0.0,,Happy / Dance
['hoerspiel'],0.777,0.334,0.764,121.922,2,0.0,,Happy / Dance
['hoerspiel'],0.774,0.398,0.931,50.157,2,0.0,,Happy / Dance
['hoerspiel'],0.726,0.406,0.849,96.187,2,0.0,,Happy / Dance
['hoerspiel'],0.733,0.312,0.688,86.694,2,0.0,,Happy / Dance
['hoerspiel'],0.772,0.416,0.7,65.491,2,0.0,,Happy / Dance
['hoerspiel'],0.71,0.45,0.444,72.471,2,0.0,,Happy / Dance
['hoerspiel'],0.779,0.496,0.607,45.162,2,0.0,,Happy / Dance
['hoerspiel'],0.711,0.4,0.788,127.427,2,0.0,,Happy / Dance
['hoerspiel'],0.75,0.545,0.776,86.958,2,0.0,,Happy / Dance
['hoerspiel'],0.707,0.539,0.699,119.516,2,0.0,,Happy / Dance
['hoerspiel'],0.722,0.553,0.827,46.868,2,0.0,,Happy / Dance
['hoerspiel'],0.705,0.457,0.494,84.108,2,0.0,,Happy / Dance
['hoerspiel'],0.803,0.587,0.682,37.358,2,0.0,,Happy / Dance
['hoerspiel'],0.766,0.532,0.562,62.903,2,0.0,,Happy / Dance
['hoerspiel'],0.713,0.367,0.709,84.183,2,0.0,,Happy / Dance
['hoerspiel'],0.701,0.56,0.858,77.611,2,0.0,,Happy / Dance
['hoerspiel'],0.775,0.41,0.7,65.669,2,0.0,,Happy / Dance
['hoerspiel'],0.811,0.418,0.783,114.054,2,0.0,,Happy / Dance
['hoerspiel'],0.806,0.434,0.627,121.177,2,0.0,,Happy / Dance
['hoerspiel'],0.753,0.407,0.599,88.599,2,0.0,,Happy / Dance
['hoerspiel'],0.781,0.364,0.752,68.196,2,0.0,,Happy / Dance
['hoerspiel'],0.722,0.702,0.735,86.32,2,0.0,,Happy / Dance
['dansband'],0.732,0.759,0.971,135.702,1,0.0,,Mainstream / Party
['dansband'],0.768,0.763,0.971,125.571,1,0.0,,Mainstream / Party
['danish pop rock'],0.83,0.327,0.904,91.571,1,0.0,,Mainstream / Party
['danish pop rock'],0.833,0.288,0.369,89.188,0,0.0,,Instrumental / Acoustic
['danish pop rock'],0.733,0.257,0.698,88.452,0,0.0,,Instrumental / Acoustic
['danish pop rock'],0.804,0.389,0.922,130.039,1,0.0,,Mainstream / Party
['danish pop rock'],0.885,0.226,0.884,146.051,2,0.0,,Happy / Dance
['danish pop rock'],0.861,0.306,0.931,107.039,2,0.0,,Happy / Dance
['danish pop rock'],0.861,0.308,0.9,124.057,1,0.0,,Mainstream / Party
['danish pop rock'],0.875,0.399,0.724,93.048,2,0.0,,Happy / Dance
['danish pop rock'],0.735,0.246,0.682,80.179,2,0.0,,Happy / Dance
['danish pop rock'],0.716,0.539,0.593,107.498,2,0.0,,Happy / Dance
['danish pop rock'],0.855,0.301,0.897,124.053,1,0.0,1.0,Mainstream / Party
['danish pop rock'],0.827,0.329,0.907,91.592,1,0.0,,Mainstream / Party
['danish pop rock'],0.729,0.262,0.657,88.514,0,0.0,,Instrumental / Acoustic
['danish pop rock'],0.85,0.312,0.913,107.07,2,0.0,,Happy / Dance
['danish pop rock'],0.797,0.323,0.695,90.994,2,0.0,,Happy / Dance
['danish pop rock'],0.874,0.407,0.759,93.005,2,0.0,,Happy / Dance
['danish pop rock'],0.805,0.405,0.918,130.064,1,0.0,,Mainstream / Party
['danish pop rock'],0.893,0.234,0.876,145.974,2,0.0,,Happy / Dance
['musiikkia lapsille'],0.788,0.222,0.692,125.794,0,0.0,,Instrumental / Acoustic
['freestyle'],0.808,0.751,0.911,115.754,1,0.0,,Mainstream / Party
['classic greek pop'],0.703,0.601,0.61,136.45,1,0.0,,Mainstream / Party
['classic greek pop'],0.719,0.635,0.842,104.978,1,0.0,,Mainstream / Party
['classic thai pop'],0.717,0.642,0.506,122.143,1,0.0,,Mainstream / Party
['slovak pop'],0.745,0.55,0.225,128.556,1,0.0,1.0,Mainstream / Party
['slovak pop'],0.811,0.639,0.823,99.778,1,0.0,,Mainstream / Party
['slovak pop'],0.817,0.681,0.919,121.091,1,0.0,,Mainstream / Party
['slovak pop'],0.792,0.714,0.974,128.12,1,0.0,,Mainstream / Party
['slovak pop'],0.739,0.711,0.889,120.107,1,0.0,,Mainstream / Party
['slovak pop'],0.814,0.63,0.794,95.023,1,0.0,1.0,Mainstream / Party
['slovak pop'],0.721,0.807,0.822,115.278,1,0.0,,Mainstream / Party
['slovak pop'],0.763,0.74,0.935,95.114,1,0.0,,Mainstream / Party
['slovak pop'],0.726,0.835,0.922,120.214,1,0.0,,Mainstream / Party
['slovak pop'],0.771,0.675,0.899,150.086,1,0.0,,Mainstream / Party
['slovak pop'],0.8,0.693,0.97,113.086,1,0.0,,Mainstream / Party
['slovak pop'],0.923,0.776,0.966,134.171,1,0.0,,Mainstream / Party
['slovak pop'],0.72,0.743,0.928,111.079,1,0.0,,Mainstream / Party
['slovak pop'],0.746,0.769,0.899,120.237,1,0.0,,Mainstream / Party
['slovak pop'],0.829,0.545,0.912,96.991,1,0.0,,Mainstream / Party
['slovak pop'],0.8,0.729,0.942,109.976,1,0.0,,Mainstream / Party
['slovak pop'],0.709,0.526,0.612,126.826,1,0.0,,Mainstream / Party
['soft rock'],0.793,0.769,0.956,106.976,1,0.0,,Mainstream / Party
['classic greek pop'],0.806,0.424,0.722,100.906,1,0.0,,Mainstream / Party
['pop romantico'],0.749,0.456,0.461,133.23,1,0.0,,Mainstream / Party
['pop romantico'],0.794,0.612,0.696,130.572,1,0.0,,Mainstream / Party
['indonesian city pop'],0.705,0.545,0.737,99.324,1,0.0,,Mainstream / Party
['brazilian blues'],0.766,0.613,0.813,118.586,1,0.0,,Mainstream / Party
['finnish new wave'],0.76,0.675,0.964,108.001,1,0.0,,Mainstream / Party
['classic thai pop'],0.859,0.678,0.948,98.781,1,0.0,,Mainstream / Party
['classic thai pop'],0.837,0.535,0.968,131.046,1,0.0,,Mainstream / Party
['classic thai pop'],0.758,0.68,0.586,128.092,1,0.0,,Mainstream / Party
['classic thai pop'],0.721,0.686,0.441,127.633,1,0.0,,Mainstream / Party
['classic thai pop'],0.834,0.87,0.929,144.774,1,0.0,,Mainstream / Party
['classic thai pop'],0.828,0.625,0.729,120.211,1,0.0,,Mainstream / Party
['arabesk'],0.719,0.577,0.905,108.9,1,0.0,,Mainstream / Party
['czech folk'],0.747,0.11,0.884,94.694,0,0.0,,Instrumental / Acoustic
['czech folk'],0.748,0.241,0.949,107.48,0,0.0,,Instrumental / Acoustic
['cumbia colombiana regia'],0.705,0.481,0.872,136.024,1,0.0,,Mainstream / Party
['cumbia colombiana regia'],0.714,0.685,0.972,135.93,1,0.0,,Mainstream / Party
['classic thai pop'],0.833,0.743,0.964,115.164,1,0.0,,Mainstream / Party
['classic thai pop'],0.848,0.693,0.963,121.424,1,0.0,,Mainstream / Party
['classic thai pop'],0.731,0.723,0.837,115.567,1,0.0,,Mainstream / Party
['classic thai pop'],0.889,0.942,0.912,108.401,1,0.0,,Mainstream / Party
['classic thai pop'],0.708,0.858,0.965,135.528,1,0.0,,Mainstream / Party
['classic thai pop'],0.946,0.644,0.913,120.157,1,0.0,,Mainstream / Party
['classic thai pop'],0.749,0.806,0.947,130.353,1,0.0,,Mainstream / Party
['classic thai pop'],0.86,0.911,0.92,108.67,1,0.0,1.0,Mainstream / Party
['classic thai pop'],0.731,0.857,0.971,129.752,1,0.0,,Mainstream / Party
['classic thai pop'],0.853,0.893,0.976,130.007,1,0.0,,Mainstream / Party
['classic thai pop'],0.711,0.869,0.978,140.381,1,0.0,,Mainstream / Party
['classic thai pop'],0.757,0.869,0.884,100.287,1,0.0,,Mainstream / Party
['croatian pop'],0.727,0.513,0.667,119.525,1,0.0,,Mainstream / Party
['croatian pop'],0.798,0.58,0.924,121.919,1,0.0,,Mainstream / Party
['pop romantico'],0.703,0.73,0.867,117.253,1,0.0,,Mainstream / Party
['classic indo pop'],0.829,0.85,0.963,142.897,1,0.0,,Mainstream / Party
['classic indo pop'],0.796,0.737,0.956,112.837,1,0.0,,Mainstream / Party
['merengue'],0.742,0.758,0.966,134.155,1,0.0,,Mainstream / Party
['merengue'],0.777,0.781,0.943,159.112,1,0.0,,Mainstream / Party
['merengue'],0.877,0.57,0.966,133.573,1,0.0,,Mainstream / Party
['pop romantico'],0.727,0.872,0.963,140.049,1,0.0,1.0,Mainstream / Party
['classic thai pop'],0.739,0.42,0.541,113.716,0,0.0,,Instrumental / Acoustic
['classic thai pop'],0.797,0.457,0.907,110.915,1,0.0,,Mainstream / Party
['classic thai pop'],0.806,0.423,0.746,167.156,1,0.0,,Mainstream / Party
['classic thai pop'],0.725,0.796,0.817,117.121,1,0.0,,Mainstream / Party
['classic thai pop'],0.728,0.861,0.712,133.475,1,0.0,,Mainstream / Party
['musica para ninos'],0.741,0.729,0.669,97.007,1,0.0,1.0,Mainstream / Party
['musica para ninos'],0.823,0.584,0.945,112.481,1,0.0,,Mainstream / Party
['musica para ninos'],0.747,0.756,0.93,122.682,1,0.0,,Mainstream / Party
['musica para ninos'],0.818,0.707,0.892,107.6,1,0.0,,Mainstream / Party
['musica para ninos'],0.801,0.408,0.634,105.762,1,0.0,,Mainstream / Party
['musica para ninos'],0.742,0.747,0.704,120.035,1,0.0,,Mainstream / Party
['musica para ninos'],0.759,0.523,0.82,161.948,1,0.0,,Mainstream / Party
['musica para ninos'],0.814,0.681,0.75,103.523,1,0.0,,Mainstream / Party
['musica para ninos'],0.784,0.66,0.927,100.596,1,0.0,,Mainstream / Party
['musica para ninos'],0.863,0.616,0.718,94.266,1,0.0,,Mainstream / Party
['musica para ninos'],0.72,0.411,0.837,108.611,1,0.0,,Mainstream / Party
['musica para ninos'],0.834,0.502,0.788,105.064,1,0.0,,Mainstream / Party
['musica para ninos'],0.733,0.647,0.903,106.811,1,0.0,,Mainstream / Party
['musica para ninos'],0.707,0.639,0.714,103.698,1,0.0,,Mainstream / Party
['musica para ninos'],0.791,0.591,0.901,105.799,1,0.0,,Mainstream / Party
['musica para ninos'],0.909,0.741,0.65,106.102,1,0.0,,Mainstream / Party
['musica para ninos'],0.811,0.473,0.904,95.793,1,0.0,,Mainstream / Party
['musica para ninos'],0.758,0.269,0.616,95.742,0,0.0,,Instrumental / Acoustic
['musica para ninos'],0.709,0.455,0.842,103.856,1,0.0,,Mainstream / Party
['musica para ninos'],0.852,0.75,0.863,95.781,1,0.0,,Mainstream / Party
['musica para ninos'],0.806,0.518,0.757,95.041,1,0.0,,Mainstream / Party
['musica para ninos'],0.745,0.436,0.573,79.966,0,0.0,,Instrumental / Acoustic
['musica para ninos'],0.743,0.658,0.442,119.838,1,0.0,,Mainstream / Party
['musica para ninos'],0.713,0.697,0.833,152.321,1,0.0,,Mainstream / Party
['musica para ninos'],0.852,0.787,0.949,123.839,1,0.0,,Mainstream / Party
['musica para ninos'],0.769,0.512,0.456,99.972,0,0.0,,Instrumental / Acoustic
['musica para ninos'],0.778,0.569,0.873,123.888,1,0.0,,Mainstream / Party
['musica para ninos'],0.868,0.464,0.859,115.004,1,0.0,,Mainstream / Party
['musica para ninos'],0.872,0.81,0.964,105.036,1,0.0,,Mainstream / Party
['classic mandopop'],0.717,0.512,0.814,140.03,1,0.0,,Mainstream / Party
['deep ragga'],0.877,0.774,0.965,93.865,1,0.0,,Mainstream / Party
['deep ragga'],0.855,0.568,0.74,178.836,1,0.0,,Mainstream / Party
['classic italian pop'],0.766,0.793,0.585,121.257,1,0.0,,Mainstream / Party
['classic hungarian rock'],0.744,0.542,0.868,132.049,1,0.0,,Mainstream / Party
['classic danish pop'],0.718,0.768,0.779,101.02,1,0.0,,Mainstream / Party
['classic danish pop'],0.725,0.577,0.847,115.653,1,0.0,,Mainstream / Party
['classic danish pop'],0.778,0.575,0.842,110.017,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.8,0.561,0.873,105.501,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.879,0.537,0.876,112.699,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.779,0.816,0.63,102.075,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.822,0.327,0.871,105.85,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.847,0.256,0.922,85.528,0,0.0,,Instrumental / Acoustic
['musiikkia lapsille'],0.711,0.968,0.751,130.056,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.798,0.719,0.965,169.775,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.775,0.856,0.923,101.846,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.711,0.968,0.751,130.056,1,0.0,,Mainstream / Party
['musiikkia lapsille'],0.82,0.855,0.956,120.03,1,0.0,,Mainstream / Party
['classic thai pop'],0.712,0.335,0.324,84.521,0,0.0,,Instrumental / Acoustic
['classic thai pop'],0.755,0.536,0.695,110.722,1,0.0,,Mainstream / Party
['classic thai pop'],0.711,0.83,0.724,124.655,1,0.0,,Mainstream / Party
['classic thai pop'],0.894,0.675,0.71,115.728,1,0.0,,Mainstream / Party
['classic thai pop'],0.715,0.734,0.961,136.14,1,0.0,,Mainstream / Party
['classic thai pop'],0.74,0.425,0.388,120.062,1,0.0,,Mainstream / Party
['danish pop rock'],0.731,0.516,0.42,115.999,1,0.0,,Mainstream / Party
['puerto rican pop'],0.704,0.579,0.716,119.698,1,0.0,,Mainstream / Party
['puerto rican pop'],0.82,0.557,0.941,108.515,1,0.0,,Mainstream / Party
['puerto rican pop'],0.723,0.431,0.956,120.23,1,0.0,,Mainstream / Party
['puerto rican pop'],0.763,0.553,0.542,122.438,1,0.0,,Mainstream / Party
['puerto rican pop'],0.706,0.485,0.822,102.84,1,0.0,,Mainstream / Party
['puerto rican pop'],0.754,0.838,0.851,109.925,1,0.0,,Mainstream / Party
['classic swedish pop'],0.738,0.746,0.842,112.306,1,0.0,,Mainstream / Party
['musica per bambini'],0.809,0.545,0.964,118.079,1,0.0,,Mainstream / Party
['musica per bambini'],0.771,0.41,0.964,125.83,1,0.0,,Mainstream / Party
['musica per bambini'],0.82,0.497,0.909,116.328,1,0.0,,Mainstream / Party
['musica per bambini'],0.827,0.398,0.646,129.918,1,0.0,,Mainstream / Party
['merengue'],0.804,0.153,0.667,111.477,0,0.0,,Instrumental / Acoustic
['merengue'],0.711,0.0723,0.518,79.666,0,0.0,0.0,Instrumental / Acoustic
['merengue'],0.751,0.07,0.397,78.676,0,0.0,,Instrumental / Acoustic
['irish country'],0.875,0.681,0.961,106.059,1,0.0,,Mainstream / Party
['irish country'],0.732,0.614,0.948,123.683,1,0.0,,Mainstream / Party
['irish country'],0.78,0.555,0.821,95.761,1,0.0,,Mainstream / Party
['irish country'],0.838,0.69,0.808,104.846,1,0.0,,Mainstream / Party
['irish country'],0.814,0.823,0.607,112.203,1,0.0,,Mainstream / Party
['irish country'],0.712,0.674,0.644,177.318,1,0.0,,Mainstream / Party
['irish country'],0.834,0.812,0.841,131.821,1,0.0,,Mainstream / Party
['irish country'],0.782,0.699,0.887,94.99,1,0.0,,Mainstream / Party
['irish country'],0.846,0.797,0.88,124.165,1,0.0,,Mainstream / Party
['irish country'],0.861,0.649,0.955,117.245,1,0.0,,Mainstream / Party
['irish country'],0.805,0.856,0.864,101.945,1,0.0,,Mainstream / Party
['irish country'],0.758,0.862,0.966,108.887,1,0.0,,Mainstream / Party
['irish country'],0.81,0.679,0.883,96.995,1,0.0,,Mainstream / Party
['soukous'],0.785,0.629,0.935,134.156,1,0.0,,Mainstream / Party
['soukous'],0.795,0.621,0.938,134.133,1,0.0,,Mainstream / Party
['classic thai pop'],0.712,0.595,0.827,91.755,1,0.0,,Mainstream / Party
['classic thai pop'],0.782,0.698,0.971,130.732,1,0.0,,Mainstream / Party
['classic thai pop'],0.788,0.842,0.937,121.717,1,0.0,,Mainstream / Party
['classic thai pop'],0.793,0.853,0.93,139.692,1,0.0,,Mainstream / Party
['panamanian pop'],0.774,0.719,0.814,192.09,1,0.0,,Mainstream / Party
['panamanian pop'],0.885,0.521,0.961,98.765,1,0.0,,Mainstream / Party
['panamanian pop'],0.726,0.431,0.964,121.387,1,0.0,,Mainstream / Party
['panamanian pop'],0.939,0.375,0.815,99.987,1,0.0,,Mainstream / Party
['panamanian pop'],0.842,0.552,0.929,100.013,1,0.0,,Mainstream / Party
['panamanian pop'],0.875,0.505,0.96,98.069,1,0.0,,Mainstream / Party
['panamanian pop'],0.903,0.515,0.608,105.001,1,0.0,1.0,Mainstream / Party
['panamanian pop'],0.824,0.482,0.96,162.038,1,0.0,,Mainstream / Party
['panamanian pop'],0.816,0.703,0.89,132.932,1,0.0,,Mainstream / Party
['panamanian pop'],0.865,0.611,0.612,107.024,1,0.0,,Mainstream / Party
['panamanian pop'],0.803,0.382,0.592,140.046,1,0.0,1.0,Mainstream / Party
['panamanian pop'],0.772,0.671,0.878,171.917,1,0.0,,Mainstream / Party
['venezuelan rock'],0.725,0.688,0.701,113.139,1,0.0,,Mainstream / Party
['old school dancehall'],0.918,0.7,0.948,96.041,1,0.0,,Mainstream / Party
['old school dancehall'],0.903,0.717,0.645,94.313,1,0.0,,Mainstream / Party
['old school dancehall'],0.849,0.72,0.781,96.475,1,0.0,,Mainstream / Party
['old school dancehall'],0.924,0.855,0.821,98.034,1,0.0,,Mainstream / Party
['old school dancehall'],0.911,0.853,0.634,94.312,1,0.0,,Mainstream / Party
['old school dancehall'],0.935,0.805,0.817,98.253,1,0.0,,Mainstream / Party
['old school dancehall'],0.914,0.904,0.878,91.991,1,0.0,,Mainstream / Party
['old school dancehall'],0.715,0.825,0.959,174.782,1,0.0,,Mainstream / Party
['old school dancehall'],0.896,0.664,0.768,90.865,1,0.0,,Mainstream / Party
['old school dancehall'],0.939,0.655,0.864,98.021,1,0.0,,Mainstream / Party
['deep ragga'],0.93,0.877,0.962,100.348,1,0.0,,Mainstream / Party
['canzone napoletana'],0.731,0.735,0.967,123.294,1,0.0,,Mainstream / Party
['bolero'],0.729,0.409,0.815,112.916,1,0.0,,Mainstream / Party
['arabesk'],0.719,0.864,0.766,98.288,1,0.0,,Mainstream / Party
['merengue'],0.711,0.69,0.864,134.614,1,0.0,,Mainstream / Party
['merengue'],0.875,0.651,0.746,155.305,1,0.0,,Mainstream / Party
['merengue'],0.795,0.693,0.907,77.333,1,0.0,,Mainstream / Party
['merengue'],0.702,0.675,0.946,135.015,1,0.0,,Mainstream / Party
['nederpop'],0.719,0.493,0.851,128.215,1,0.0,,Mainstream / Party
['czech rock'],0.973,0.966,0.229,120.382,1,-1.0,,Mainstream / Party
['musica llanera'],0.721,0.326,0.706,86.888,0,0.0,,Instrumental / Acoustic
['deep ragga'],0.948,0.58,0.964,100.447,1,0.0,,Mainstream / Party
['classic greek pop'],0.707,0.507,0.645,84.955,1,0.0,,Mainstream / Party
['classic greek pop'],0.814,0.536,0.963,104.026,1,0.0,,Mainstream / Party
['classic greek pop'],0.869,0.526,0.98,130.024,1,0.0,,Mainstream / Party
['classic greek pop'],0.704,0.586,0.951,143.974,1,0.0,,Mainstream / Party
['classic greek pop'],0.776,0.749,0.961,119.961,1,0.0,,Mainstream / Party
['classic greek pop'],0.73,0.808,0.814,99.969,1,0.0,,Mainstream / Party
['salsa puertorriquena'],0.748,0.478,0.933,94.225,1,0.0,,Mainstream / Party
['salsa puertorriquena'],0.763,0.433,0.887,94.316,1,0.0,,Mainstream / Party
['classic thai pop'],0.701,0.823,0.769,119.16,1,0.0,,Mainstream / Party
['classic thai pop'],0.717,0.828,0.967,133.181,1,0.0,,Mainstream / Party
['classic danish pop'],0.756,0.508,0.392,109.924,1,0.0,,Mainstream / Party
['classic danish pop'],0.752,0.649,0.724,111.911,1,0.0,,Mainstream / Party
['classic danish pop'],0.737,0.729,0.78,115.004,1,0.0,,Mainstream / Party
['classic danish pop'],0.774,0.589,0.659,113.954,1,0.0,,Mainstream / Party
['classic danish pop'],0.828,0.575,0.883,108.026,1,0.0,1.0,Mainstream / Party
['classic danish pop'],0.705,0.73,0.681,98.158,1,0.0,,Mainstream / Party
['classic danish pop'],0.756,0.508,0.392,109.924,1,0.0,,Mainstream / Party
['classic danish pop'],0.78,0.716,0.92,116.029,1,0.0,,Mainstream / Party
['classic danish pop'],0.752,0.704,0.756,111.911,1,0.0,,Mainstream / Party
['classic danish pop'],0.713,0.837,0.697,114.98,1,0.0,,Mainstream / Party
['classic danish pop'],0.759,0.601,0.739,111.917,1,0.0,,Mainstream / Party
['french reggae'],0.747,0.543,0.903,167.448,1,0.0,,Mainstream / Party
['french reggae'],0.747,0.543,0.903,167.448,1,0.0,,Mainstream / Party
['deep freestyle'],0.795,0.523,0.894,121.527,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.784,0.606,0.905,132.775,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.768,0.597,0.967,124.303,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.821,0.566,0.961,107.319,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.774,0.721,0.962,117.821,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.944,0.338,0.669,119.879,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.73,0.515,0.802,91.508,1,0.0,1.0,Mainstream / Party
['mariachi cristiano'],0.803,0.857,0.556,125.113,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.768,0.668,0.705,120.121,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.72,0.831,0.894,129.985,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.731,0.57,0.824,124.721,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.718,0.576,0.838,131.972,1,0.0,,Mainstream / Party
['mariachi cristiano'],0.763,0.598,0.887,80.029,1,0.0,,Mainstream / Party
['danspunk'],0.704,0.801,0.809,144.874,1,0.0,,Mainstream / Party
['danspunk'],0.754,0.797,0.982,125.023,1,0.0,,Mainstream / Party
['bornesange'],0.728,0.319,0.753,107.453,2,0.0,,Happy / Dance
['bornesange'],0.798,0.285,0.683,96.203,0,0.0,,Instrumental / Acoustic
['bornesange'],0.839,0.162,0.663,100.853,0,0.0,,Instrumental / Acoustic
['bornesange'],0.87,0.326,0.635,126.35,2,0.0,,Happy / Dance
['bornesange'],0.807,0.223,0.663,99.851,2,0.0,,Happy / Dance
['bornesange'],0.731,0.349,0.922,107.09,2,0.0,,Happy / Dance
['bornesange'],0.797,0.238,0.753,107.009,2,0.0,,Happy / Dance
['bornesange'],0.747,0.399,0.649,137.338,2,0.0,1.0,Happy / Dance
['bornesange'],0.709,0.607,0.779,91.971,1,0.0,,Mainstream / Party
['bornesange'],0.772,0.364,0.801,133.745,2,0.0,,Happy / Dance
['bornesange'],0.726,0.456,0.574,152.964,2,0.0,,Happy / Dance
['bornesange'],0.707,0.323,0.644,137.487,0,0.0,,Instrumental / Acoustic
['bornesange'],0.814,0.247,0.745,105.024,2,0.0,,Happy / Dance
['bornesange'],0.815,0.463,0.666,111.209,2,0.0,,Happy / Dance
['bornesange'],0.781,0.389,0.508,119.719,0,0.0,,Instrumental / Acoustic
['bornesange'],0.745,0.354,0.58,96.694,0,0.0,,Instrumental / Acoustic
['bornesange'],0.83,0.416,0.633,120.291,2,0.0,,Happy / Dance
['bornesange'],0.9,0.408,0.867,132.152,2,0.0,,Happy / Dance
['bornesange'],0.871,0.775,0.751,119.87,1,0.0,,Mainstream / Party
['bornesange'],0.838,0.282,0.766,129.856,0,0.0,,Instrumental / Acoustic
['bornesange'],0.88,0.495,0.716,84.977,1,0.0,,Mainstream / Party
['bornesange'],0.81,0.64,0.958,145.058,1,0.0,,Mainstream / Party
['bornesange'],0.824,0.807,0.913,135.058,1,0.0,,Mainstream / Party
['bornesange'],0.942,0.758,0.876,129.956,1,0.0,,Mainstream / Party
['bornesange'],0.885,0.557,0.958,81.975,1,0.0,,Mainstream / Party
['bornesange'],0.847,0.48,0.683,130.04,1,0.0,,Mainstream / Party
['musica llanera'],0.704,0.525,0.936,108.924,1,0.0,,Mainstream / Party
['musica llanera'],0.712,0.479,0.815,93.993,0,0.0,,Instrumental / Acoustic
['musica llanera'],0.728,0.538,0.881,101.334,1,0.0,,Mainstream / Party
['musica llanera'],0.719,0.459,0.871,94.321,1,0.0,,Mainstream / Party
['musica llanera'],0.755,0.522,0.904,103.776,1,0.0,,Mainstream / Party
['musica llanera'],0.719,0.5,0.893,101.02,1,0.0,,Mainstream / Party
